order_id,customer_id,product_id,order_date,quantity,unit_price,discount_amount,tax_amount,total_amount,payment_status,refund_flag,campaign_id,updated_at
ORD-00007866,CUST-000990,PROD-002,2025-09-16,1,149.0,14.9,10.73,144.83,Paid,False,,2025-10-04 00:00:00
ORD-00007867,CUST-000241,PROD-006,2024-06-29,1,79.0,7.9,5.69,76.79,Paid,False,CMP-0031,2024-07-05 00:00:00
ORD-00007868,CUST-000635,PROD-011,2025-11-27,2,699.0,0.0,111.84,1509.84,Paid,False,CMP-0021,2025-12-04 00:00:00
ORD-00007869,CUST-000043,PROD-009,2025-10-05,2,299.0,0.0,47.84,645.84,Paid,False,CMP-0016,2025-11-04 00:00:00
ORD-00007870,CUST-000637,PROD-010,2025-02-14,3,129.0,38.7,27.86,376.16,Pending,False,CMP-0003,2025-02-19 00:00:00
ORD-00007871,CUST-000442,PROD-009,2025-05-04,1,299.0,44.85,20.33,274.48,Paid,False,CMP-0033,2025-05-12 00:00:00
ORD-00007872,CUST-000073,PROD-012,2025-06-11,3,189.0,0.0,45.36,612.36,Failed,False,CMP-0003,2025-07-02 00:00:00
ORD-00007873,CUST-000673,PROD-003,2025-10-23,4,399.0,0.0,127.68,1723.68,Paid,False,CMP-0013,2025-10-27 00:00:00
ORD-00007874,CUST-000969,PROD-009,2025-08-15,2,299.0,0.0,47.84,645.84,Pending,False,CMP-0022,2025-08-15 00:00:00
ORD-00007875,CUST-000084,PROD-001,2025-05-30,2,49.0,0.0,7.84,105.84,Paid,False,CMP-0023,2025-06-27 00:00:00
ORD-00007876,CUST-000893,PROD-003,2025-11-19,2,399.0,0.0,63.84,861.84,Paid,False,CMP-0024,2025-12-24 00:00:00
ORD-00007877,CUST-000844,PROD-001,2025-08-27,4,49.0,0.0,15.68,211.68,Failed,False,CMP-0031,2025-10-05 00:00:00
ORD-00007878,CUST-000548,PROD-006,2025-05-29,1,79.0,0.0,6.32,85.32,Paid,False,CMP-0019,2025-05-29 00:00:00
ORD-00007879,CUST-000902,PROD-002,2025-11-21,3,149.0,22.35,33.97,458.62,Paid,False,,2025-11-22 00:00:00
ORD-00007880,CUST-000310,PROD-005,2025-09-18,1,499.0,24.95,37.92,511.97,Paid,False,CMP-0021,2025-09-21 00:00:00
ORD-00007881,CUST-000721,PROD-002,2025-05-11,5,149.0,0.0,59.6,804.6,Paid,False,CMP-0017,2025-06-03 00:00:00
ORD-00007882,CUST-000699,PROD-001,2024-07-24,1,49.0,0.0,3.92,52.92,Paid,False,CMP-0014,2024-08-28 00:00:00
ORD-00007883,CUST-000581,PROD-006,2025-01-19,2,79.0,0.0,12.64,170.64,Paid,False,,2025-01-27 00:00:00
ORD-00007884,CUST-000834,PROD-005,2025-03-09,2,499.0,49.9,75.85,1023.95,Paid,False,,2025-04-18 00:00:00
ORD-00007885,CUST-000877,PROD-006,2025-11-18,2,79.0,0.0,12.64,170.64,Paid,False,CMP-0035,2025-12-30 00:00:00
ORD-00007886,CUST-000787,PROD-005,2024-10-14,2,499.0,149.7,67.86,916.16,Paid,False,CMP-0006,2024-11-21 00:00:00
ORD-00007887,CUST-000589,PROD-005,2025-12-27,1,499.0,0.0,39.92,538.92,Failed,False,,2026-01-15 00:00:00
ORD-00007888,CUST-000978,PROD-001,2025-11-26,4,49.0,19.6,14.11,190.51,Paid,False,CMP-0005,2025-12-10 00:00:00
ORD-00007889,CUST-000556,PROD-006,2024-05-31,2,79.0,0.0,12.64,170.64,Paid,False,CMP-0001,2024-06-29 00:00:00
ORD-00007890,CUST-000637,PROD-011,2025-10-17,2,699.0,69.9,106.25,1434.35,Paid,False,CMP-0017,2025-11-28 00:00:00
ORD-00007891,CUST-000189,PROD-002,2025-02-09,2,149.0,14.9,22.65,305.75,Pending,False,CMP-0018,2025-02-28 00:00:00
ORD-00007892,CUST-000322,PROD-002,2025-12-31,2,149.0,0.0,23.84,321.84,Paid,False,CMP-0011,2026-01-22 00:00:00
ORD-00007893,CUST-000905,PROD-010,2025-04-24,2,129.0,0.0,20.64,278.64,Failed,False,CMP-0022,2025-05-31 00:00:00
ORD-00007894,CUST-000498,PROD-007,2025-12-01,2,249.0,0.0,39.84,537.84,Paid,False,CMP-0001,2026-01-10 00:00:00
ORD-00007895,CUST-000512,PROD-004,2025-10-18,1,199.0,0.0,15.92,214.92,Paid,False,,2025-11-09 00:00:00
ORD-00007896,CUST-000817,PROD-010,2025-09-11,1,129.0,19.35,8.77,118.42,Paid,False,,2025-10-25 00:00:00
ORD-00007897,CUST-000327,PROD-004,2025-10-15,2,199.0,19.9,30.25,408.35,Paid,False,CMP-0003,2025-11-27 00:00:00
ORD-00007898,CUST-000266,PROD-008,2025-08-12,1,599.0,29.95,45.52,614.57,Paid,True,,2025-09-09 00:00:00
ORD-00007899,CUST-000009,PROD-007,2025-09-10,2,249.0,0.0,39.84,537.84,Paid,False,CMP-0021,2025-09-26 00:00:00
ORD-00007900,CUST-000232,PROD-003,2024-04-03,2,399.0,0.0,63.84,861.84,Paid,False,CMP-0017,2024-05-13 00:00:00
ORD-00007901,CUST-000513,PROD-010,2025-12-11,2,129.0,25.8,18.58,250.78,Paid,False,CMP-0022,2026-01-13 00:00:00
ORD-00007902,CUST-000725,PROD-008,2025-12-02,1,599.0,0.0,47.92,646.92,Paid,False,CMP-0020,2025-12-18 00:00:00
ORD-00007903,CUST-000330,PROD-003,2025-03-04,3,399.0,0.0,95.76,1292.76,Paid,False,CMP-0025,2025-03-08 00:00:00
ORD-00007904,CUST-000445,PROD-010,2025-10-21,5,129.0,0.0,51.6,696.6,Paid,False,CMP-0027,2025-11-18 00:00:00
ORD-00007905,CUST-000222,PROD-008,2025-02-22,1,599.0,0.0,47.92,646.92,Paid,False,CMP-0010,2025-03-01 00:00:00
ORD-00007906,CUST-000817,PROD-011,2025-09-10,1,699.0,139.8,44.74,603.94,Paid,False,CMP-0024,2025-09-24 00:00:00
ORD-00007907,CUST-000525,PROD-010,2024-03-30,2,129.0,0.0,20.64,278.64,Paid,False,CMP-0028,2024-04-23 00:00:00
ORD-00007908,CUST-000144,PROD-004,2025-03-28,2,199.0,0.0,31.84,429.84,Pending,False,CMP-0005,2025-05-05 00:00:00
ORD-00007909,CUST-000610,PROD-012,2025-11-24,2,189.0,0.0,30.24,408.24,Paid,False,CMP-0029,2025-12-05 00:00:00
ORD-00007910,CUST-000336,PROD-001,2025-04-06,2,49.0,0.0,7.84,105.84,Paid,False,,2025-05-12 00:00:00
ORD-00007911,CUST-000866,PROD-005,2024-10-06,4,499.0,0.0,159.68,2155.68,Paid,False,CMP-0005,2024-10-08 00:00:00
ORD-00007912,CUST-000269,PROD-008,2024-11-20,2,599.0,0.0,95.84,1293.84,Paid,False,CMP-0026,2024-12-21 00:00:00
ORD-00007913,CUST-000865,PROD-007,2025-04-30,4,249.0,0.0,79.68,1075.68,Paid,False,,2025-05-11 00:00:00
ORD-00007914,CUST-000698,PROD-003,2025-12-06,1,399.0,0.0,31.92,430.92,Paid,False,CMP-0020,2026-01-04 00:00:00
ORD-00007915,CUST-000136,PROD-003,2025-11-06,1,399.0,39.9,28.73,387.83,Paid,False,,2025-11-18 00:00:00
ORD-00007916,CUST-000760,PROD-010,2025-08-02,2,129.0,0.0,20.64,278.64,Pending,False,CMP-0017,2025-08-23 00:00:00
ORD-00007917,CUST-000721,PROD-011,2025-11-16,1,699.0,69.9,50.33,679.43,Paid,False,CMP-0016,2025-12-14 00:00:00
ORD-00007918,CUST-000457,PROD-009,2025-11-04,5,299.0,0.0,119.6,1614.6,Paid,False,CMP-0012,2025-11-07 00:00:00
ORD-00007919,CUST-000161,PROD-007,2025-09-03,3,249.0,0.0,59.76,806.76,Paid,False,,2025-09-10 00:00:00
ORD-00007920,CUST-000479,PROD-010,2025-01-20,2,129.0,51.6,16.51,222.91,Paid,False,CMP-0018,2025-02-28 00:00:00
ORD-00007921,CUST-000609,PROD-003,2025-12-24,4,399.0,0.0,127.68,1723.68,Paid,False,,2026-02-04 00:00:00
ORD-00007922,CUST-000133,PROD-012,2025-10-15,5,189.0,0.0,75.6,1020.6,Paid,False,CMP-0009,2025-11-08 00:00:00
ORD-00007923,CUST-000342,PROD-002,2025-03-18,1,149.0,0.0,11.92,160.92,Paid,False,CMP-0013,2025-03-31 00:00:00
ORD-00007924,CUST-000702,PROD-008,2025-09-20,2,599.0,0.0,95.84,1293.84,Paid,False,CMP-0027,2025-10-02 00:00:00
ORD-00007925,CUST-000553,PROD-005,2025-11-15,2,499.0,49.9,75.85,1023.95,Paid,False,,2025-12-29 00:00:00
ORD-00007926,CUST-000993,PROD-011,2024-07-15,4,699.0,139.8,212.5,2868.7,Paid,False,CMP-0006,2024-08-18 00:00:00
ORD-00007927,CUST-000217,PROD-003,2025-12-04,1,399.0,0.0,31.92,430.92,Paid,False,,2025-12-23 00:00:00
ORD-00007928,CUST-000778,PROD-008,2025-12-09,1,599.0,0.0,47.92,646.92,Paid,False,,2025-12-29 00:00:00
ORD-00007929,CUST-000426,PROD-002,2025-10-31,4,149.0,0.0,47.68,643.68,Paid,False,,2025-12-03 00:00:00
ORD-00007930,CUST-000224,PROD-003,2025-03-23,5,399.0,0.0,159.6,2154.6,Paid,False,,2025-04-12 00:00:00
ORD-00007931,CUST-000952,PROD-005,2025-08-27,1,499.0,49.9,35.93,485.03,Paid,False,,2025-09-27 00:00:00
ORD-00007932,CUST-000624,PROD-010,2025-11-24,2,129.0,25.8,18.58,250.78,Paid,False,CMP-0027,2025-12-29 00:00:00
ORD-00007933,CUST-000536,PROD-004,2025-12-16,4,199.0,0.0,63.68,859.68,Paid,False,CMP-0001,2025-12-28 00:00:00
ORD-00007934,CUST-000295,PROD-009,2025-09-09,1,299.0,0.0,23.92,322.92,Paid,False,CMP-0014,2025-10-13 00:00:00
ORD-00007935,CUST-000882,PROD-007,2025-12-20,3,249.0,74.7,53.78,726.08,Failed,False,CMP-0006,2026-01-09 00:00:00
ORD-00007936,CUST-000031,PROD-012,2025-04-29,5,189.0,0.0,75.6,1020.6,Paid,False,,2025-06-13 00:00:00
ORD-00007937,CUST-000116,PROD-004,2024-08-30,4,199.0,119.4,54.13,730.73,Paid,False,CMP-0002,2024-09-09 00:00:00
ORD-00007938,CUST-000180,PROD-003,2025-11-30,1,399.0,39.9,28.73,387.83,Paid,False,CMP-0005,2025-12-18 00:00:00
ORD-00007939,CUST-000654,PROD-011,2025-11-20,5,699.0,0.0,279.6,3774.6,Paid,False,,2025-12-30 00:00:00
ORD-00007940,CUST-000103,PROD-004,2025-09-30,1,199.0,19.9,14.33,193.43,Paid,False,CMP-0006,2025-10-25 00:00:00
ORD-00007941,CUST-000798,PROD-003,2025-12-24,2,399.0,0.0,63.84,861.84,Paid,False,CMP-0010,2026-02-02 00:00:00
ORD-00007942,CUST-000196,PROD-010,2025-12-30,1,129.0,0.0,10.32,139.32,Paid,False,CMP-0020,2026-01-04 00:00:00
ORD-00007943,CUST-000677,PROD-010,2025-12-29,3,129.0,77.4,24.77,334.37,Paid,False,,2026-01-14 00:00:00
ORD-00007944,CUST-000796,PROD-001,2025-12-29,1,49.0,4.9,3.53,47.63,Paid,False,CMP-0036,2026-02-09 00:00:00
ORD-00007945,CUST-000879,PROD-011,2025-12-07,3,699.0,0.0,167.76,2264.76,Paid,False,CMP-0031,2025-12-25 00:00:00
ORD-00007946,CUST-000293,PROD-008,2024-12-13,1,599.0,59.9,43.13,582.23,Paid,False,CMP-0031,2024-12-26 00:00:00
ORD-00007947,CUST-000075,PROD-004,2025-09-02,4,199.0,0.0,63.68,859.68,Paid,False,CMP-0033,2025-09-15 00:00:00
ORD-00007948,CUST-000758,PROD-007,2025-07-19,1,249.0,24.9,17.93,242.03,Paid,False,,2025-08-29 00:00:00
ORD-00007949,CUST-000449,PROD-003,2025-10-13,2,399.0,159.6,51.07,689.47,Paid,True,CMP-0031,2025-10-26 00:00:00
ORD-00007950,CUST-000949,PROD-003,2025-09-19,1,399.0,39.9,28.73,387.83,Paid,False,,2025-09-24 00:00:00
ORD-00007951,CUST-000189,PROD-002,2025-03-08,1,149.0,0.0,11.92,160.92,Paid,False,CMP-0019,2025-03-12 00:00:00
ORD-00007952,CUST-000575,PROD-002,2025-07-21,1,149.0,0.0,11.92,160.92,Paid,False,CMP-0034,2025-09-03 00:00:00
ORD-00007953,CUST-000120,PROD-007,2025-10-05,5,249.0,186.75,84.66,1142.91,Paid,False,CMP-0006,2025-11-03 00:00:00
ORD-00007954,CUST-000486,PROD-010,2025-12-29,1,129.0,0.0,10.32,139.32,Paid,False,CMP-0014,2026-02-10 00:00:00
ORD-00007955,CUST-000002,PROD-006,2025-09-28,1,79.0,11.85,5.37,72.52,Paid,False,CMP-0013,2025-11-02 00:00:00
ORD-00007956,CUST-000751,PROD-001,2024-07-03,2,49.0,0.0,7.84,105.84,Paid,False,,2024-07-24 00:00:00
ORD-00007957,CUST-000605,PROD-006,2025-10-21,5,79.0,0.0,31.6,426.6,Paid,False,CMP-0013,2025-11-05 00:00:00
ORD-00007958,CUST-000098,PROD-009,2025-11-14,1,299.0,0.0,23.92,322.92,Paid,False,,2025-11-24 00:00:00
ORD-00007959,CUST-000500,PROD-011,2025-12-02,1,699.0,0.0,55.92,754.92,Paid,False,,2025-12-25 00:00:00
ORD-00007960,CUST-000429,PROD-009,2025-11-02,2,299.0,0.0,47.84,645.84,Paid,False,CMP-0028,2025-11-04 00:00:00
ORD-00007961,CUST-000674,PROD-005,2025-01-25,2,499.0,0.0,79.84,1077.84,Paid,False,,2025-01-26 00:00:00
ORD-00007962,CUST-000499,PROD-008,2025-11-01,1,599.0,89.85,40.73,549.88,Pending,False,CMP-0013,2025-12-09 00:00:00
ORD-00007963,CUST-000459,PROD-001,2025-11-26,5,49.0,0.0,19.6,264.6,Paid,False,CMP-0012,2025-12-24 00:00:00
ORD-00007964,CUST-000832,PROD-005,2025-11-08,1,499.0,24.95,37.92,511.97,Failed,False,CMP-0019,2025-12-11 00:00:00
ORD-00007965,CUST-000520,PROD-007,2025-12-30,3,249.0,0.0,59.76,806.76,Paid,False,CMP-0015,2026-01-13 00:00:00
ORD-00007966,CUST-000815,PROD-001,2025-05-10,2,49.0,4.9,7.45,100.55,Paid,False,CMP-0024,2025-06-05 00:00:00
ORD-00007967,CUST-000886,PROD-001,2025-10-31,2,49.0,0.0,7.84,105.84,Paid,False,,2025-11-06 00:00:00
ORD-00007968,CUST-000849,PROD-010,2024-12-28,5,129.0,96.75,43.86,592.11,Paid,False,CMP-0006,2025-01-20 00:00:00
ORD-00007969,CUST-000956,PROD-003,2025-12-31,1,399.0,0.0,31.92,430.92,Paid,False,,2025-12-31 00:00:00
ORD-00007970,CUST-000698,PROD-002,2025-07-10,4,149.0,0.0,47.68,643.68,Paid,False,CMP-0030,2025-08-03 00:00:00
ORD-00007971,CUST-000562,PROD-008,2024-10-18,1,599.0,0.0,47.92,646.92,Paid,False,CMP-0003,2024-11-06 00:00:00
ORD-00007972,CUST-000531,PROD-004,2025-12-16,1,199.0,0.0,15.92,214.92,Paid,False,CMP-0004,2026-01-02 00:00:00
ORD-00007973,CUST-000205,PROD-012,2025-02-16,1,189.0,0.0,15.12,204.12,Pending,False,,2025-03-18 00:00:00
ORD-00007974,CUST-000828,PROD-012,2025-12-11,1,189.0,9.45,14.36,193.91,Paid,False,,2026-01-07 00:00:00
ORD-00007975,CUST-000694,PROD-010,2025-12-11,2,129.0,0.0,20.64,278.64,Paid,False,CMP-0020,2025-12-22 00:00:00
ORD-00007976,CUST-000874,PROD-004,2025-08-27,3,199.0,59.7,42.98,580.28,Paid,False,CMP-0028,2025-08-27 00:00:00
ORD-00007977,CUST-000702,PROD-011,2025-11-16,2,699.0,0.0,111.84,1509.84,Paid,False,CMP-0022,2025-11-23 00:00:00
ORD-00007978,CUST-000481,PROD-004,2025-05-08,1,199.0,9.95,15.12,204.17,Paid,False,,2025-06-17 00:00:00
ORD-00007979,CUST-000296,PROD-003,2025-12-11,1,399.0,0.0,31.92,430.92,Failed,False,CMP-0008,2026-01-08 00:00:00
ORD-00007980,CUST-000986,PROD-012,2025-07-13,5,189.0,94.5,68.04,918.54,Paid,False,CMP-0030,2025-08-12 00:00:00
ORD-00007981,CUST-000734,PROD-009,2024-07-03,2,299.0,119.6,38.27,516.67,Paid,False,CMP-0017,2024-07-30 00:00:00
ORD-00007982,CUST-000875,PROD-002,2025-12-13,1,149.0,0.0,11.92,160.92,Paid,False,CMP-0005,2026-01-19 00:00:00
ORD-00007983,CUST-000586,PROD-011,2025-04-12,5,699.0,0.0,279.6,3774.6,Paid,False,CMP-0017,2025-04-26 00:00:00
ORD-00007984,CUST-000511,PROD-002,2024-11-30,3,149.0,22.35,33.97,458.62,Paid,False,CMP-0019,2024-12-20 00:00:00
ORD-00007985,CUST-000035,PROD-009,2025-12-22,4,299.0,0.0,95.68,1291.68,Paid,False,CMP-0004,2026-01-30 00:00:00
ORD-00007986,CUST-000070,PROD-006,2025-07-24,2,79.0,0.0,12.64,170.64,Paid,False,CMP-0018,2025-07-29 00:00:00
ORD-00007987,CUST-000707,PROD-001,2025-12-03,2,49.0,0.0,7.84,105.84,Paid,False,CMP-0002,2025-12-30 00:00:00
ORD-00007988,CUST-000225,PROD-010,2025-06-04,3,129.0,0.0,30.96,417.96,Paid,False,,2025-07-12 00:00:00
ORD-00007989,CUST-000083,PROD-009,2025-10-28,5,299.0,224.25,101.66,1372.41,Paid,True,CMP-0023,2025-12-04 00:00:00
ORD-00007990,CUST-000777,PROD-011,2025-12-09,4,699.0,0.0,223.68,3019.68,Paid,False,,2025-12-25 00:00:00
ORD-00007991,CUST-000621,PROD-008,2025-12-17,2,599.0,0.0,95.84,1293.84,Paid,False,,2026-01-28 00:00:00
ORD-00007992,CUST-000112,PROD-010,2025-06-15,2,129.0,0.0,20.64,278.64,Paid,False,,2025-06-27 00:00:00
ORD-00007993,CUST-000500,PROD-011,2025-11-20,1,699.0,0.0,55.92,754.92,Paid,False,CMP-0024,2025-12-21 00:00:00
ORD-00007994,CUST-000470,PROD-012,2024-11-24,2,189.0,18.9,28.73,387.83,Paid,False,,2024-12-03 00:00:00
ORD-00007995,CUST-000004,PROD-007,2025-08-10,2,249.0,49.8,35.86,484.06,Paid,False,CMP-0033,2025-08-23 00:00:00
ORD-00007996,CUST-000605,PROD-001,2025-12-07,1,49.0,7.35,3.33,44.98,Paid,False,CMP-0019,2025-12-30 00:00:00
ORD-00007997,CUST-000397,PROD-005,2025-12-04,4,499.0,0.0,159.68,2155.68,Paid,False,CMP-0036,2026-01-04 00:00:00
ORD-00007998,CUST-000879,PROD-008,2025-11-30,1,599.0,0.0,47.92,646.92,Paid,False,CMP-0003,2025-12-12 00:00:00
ORD-00007999,CUST-000116,PROD-002,2024-09-14,1,149.0,0.0,11.92,160.92,Paid,False,CMP-0031,2024-10-03 00:00:00
ORD-00008000,CUST-000848,PROD-002,2025-06-09,1,149.0,7.45,11.32,152.87,Paid,False,,2025-06-26 00:00:00
ORD-00008001,CUST-000007,PROD-005,2025-10-01,1,499.0,49.9,35.93,485.03,Pending,False,CMP-0001,2025-10-09 00:00:00
ORD-00008002,CUST-000765,PROD-011,2025-01-13,2,699.0,139.8,100.66,1358.86,Paid,False,,2025-02-08 00:00:00
ORD-00008003,CUST-000783,PROD-004,2025-08-07,5,199.0,149.25,67.66,913.41,Paid,False,CMP-0012,2025-08-15 00:00:00
ORD-00008004,CUST-000408,PROD-012,2025-08-29,1,189.0,0.0,15.12,204.12,Paid,False,CMP-0033,2025-09-21 00:00:00
ORD-00008005,CUST-000281,PROD-010,2025-11-20,3,129.0,77.4,24.77,334.37,Paid,False,CMP-0028,2025-11-27 00:00:00
ORD-00008006,CUST-000143,PROD-004,2025-12-30,3,199.0,119.4,38.21,515.81,Paid,False,CMP-0003,2026-01-24 00:00:00
ORD-00008007,CUST-000340,PROD-003,2025-04-21,4,399.0,0.0,127.68,1723.68,Paid,False,,2025-05-12 00:00:00
ORD-00008008,CUST-000670,PROD-010,2025-12-23,2,129.0,0.0,20.64,278.64,Paid,False,,2026-02-06 00:00:00
ORD-00008009,CUST-000725,PROD-010,2025-10-03,3,129.0,38.7,27.86,376.16,Paid,False,CMP-0033,2025-10-30 00:00:00
ORD-00008010,CUST-000182,PROD-008,2025-11-22,4,599.0,0.0,191.68,2587.68,Pending,False,CMP-0008,2025-12-20 00:00:00
ORD-00008011,CUST-000012,PROD-012,2025-11-04,3,189.0,0.0,45.36,612.36,Paid,False,,2025-12-18 00:00:00
ORD-00008012,CUST-000562,PROD-002,2025-12-18,2,149.0,0.0,23.84,321.84,Failed,False,,2025-12-31 00:00:00
ORD-00008013,CUST-000581,PROD-005,2025-10-31,1,499.0,24.95,37.92,511.97,Paid,False,,2025-11-30 00:00:00
ORD-00008014,CUST-000981,PROD-008,2025-09-29,2,599.0,179.7,81.46,1099.76,Paid,False,,2025-10-11 00:00:00
ORD-00008015,CUST-000762,PROD-001,2025-12-15,4,49.0,19.6,14.11,190.51,Failed,False,CMP-0006,2025-12-25 00:00:00
ORD-00008016,CUST-000551,PROD-012,2025-09-24,1,189.0,28.35,12.85,173.5,Pending,False,CMP-0036,2025-09-26 00:00:00
ORD-00008017,CUST-000592,PROD-007,2025-07-03,1,249.0,0.0,19.92,268.92,Paid,False,CMP-0015,2025-08-10 00:00:00
ORD-00008018,CUST-000646,PROD-004,2025-04-26,2,199.0,39.8,28.66,386.86,Paid,False,,2025-05-19 00:00:00
ORD-00008019,CUST-000452,PROD-003,2025-10-27,1,399.0,0.0,31.92,430.92,Paid,False,,2025-12-11 00:00:00
ORD-00008020,CUST-000678,PROD-001,2025-12-17,3,49.0,0.0,11.76,158.76,Paid,False,,2025-12-20 00:00:00
ORD-00008021,CUST-000196,PROD-008,2025-10-06,5,599.0,449.25,203.66,2749.41,Paid,False,,2025-10-24 00:00:00
ORD-00008022,CUST-000831,PROD-012,2025-12-12,2,189.0,37.8,27.22,367.42,Paid,False,,2026-01-26 00:00:00
ORD-00008023,CUST-000862,PROD-001,2025-12-24,1,49.0,2.45,3.72,50.27,Pending,False,,2026-02-02 00:00:00
ORD-00008024,CUST-000435,PROD-005,2025-01-10,1,499.0,0.0,39.92,538.92,Paid,False,CMP-0036,2025-02-14 00:00:00
ORD-00008025,CUST-000457,PROD-008,2025-10-11,1,599.0,0.0,47.92,646.92,Paid,False,CMP-0007,2025-11-14 00:00:00
ORD-00008026,CUST-000498,PROD-006,2025-12-27,2,79.0,7.9,12.01,162.11,Paid,False,CMP-0027,2026-01-05 00:00:00
ORD-00008027,CUST-000818,PROD-008,2025-10-30,1,599.0,0.0,47.92,646.92,Paid,False,CMP-0027,2025-11-13 00:00:00
ORD-00008028,CUST-000176,PROD-009,2025-11-03,4,299.0,0.0,95.68,1291.68,Paid,False,CMP-0033,2025-12-04 00:00:00
ORD-00008029,CUST-000342,PROD-012,2025-06-20,4,189.0,75.6,54.43,734.83,Paid,False,,2025-06-20 00:00:00
ORD-00008030,CUST-000615,PROD-008,2025-10-07,2,599.0,0.0,95.84,1293.84,Paid,False,,2025-11-20 00:00:00
ORD-00008031,CUST-000694,PROD-009,2025-06-08,5,299.0,0.0,119.6,1614.6,Paid,False,CMP-0032,2025-07-10 00:00:00
ORD-00008032,CUST-000296,PROD-004,2025-10-09,2,199.0,0.0,31.84,429.84,Pending,False,CMP-0010,2025-11-17 00:00:00
ORD-00008033,CUST-000118,PROD-002,2025-02-05,1,149.0,0.0,11.92,160.92,Paid,False,CMP-0035,2025-03-21 00:00:00
ORD-00008034,CUST-000508,PROD-002,2025-08-07,5,149.0,0.0,59.6,804.6,Paid,False,CMP-0028,2025-09-05 00:00:00
ORD-00008035,CUST-000639,PROD-002,2025-04-18,2,149.0,0.0,23.84,321.84,Paid,False,CMP-0027,2025-04-24 00:00:00
ORD-00008036,CUST-000767,PROD-010,2025-08-10,5,129.0,0.0,51.6,696.6,Paid,False,CMP-0024,2025-08-16 00:00:00
ORD-00008037,CUST-000003,PROD-001,2025-09-26,3,49.0,0.0,11.76,158.76,Pending,False,,2025-11-07 00:00:00
ORD-00008038,CUST-000018,PROD-006,2025-11-17,5,79.0,0.0,31.6,426.6,Paid,False,CMP-0021,2025-12-08 00:00:00
ORD-00008039,CUST-000387,PROD-008,2025-12-13,3,599.0,269.55,122.2,1649.65,Paid,False,,2025-12-22 00:00:00
ORD-00008040,CUST-000564,PROD-009,2024-11-27,2,299.0,0.0,47.84,645.84,Pending,False,CMP-0034,2024-12-03 00:00:00
ORD-00008041,CUST-000004,PROD-001,2025-03-10,1,49.0,2.45,3.72,50.27,Paid,False,,2025-04-03 00:00:00
ORD-00008042,CUST-000174,PROD-011,2025-09-20,1,699.0,34.95,53.12,717.17,Failed,False,,2025-10-16 00:00:00
ORD-00008043,CUST-000419,PROD-006,2025-12-21,1,79.0,0.0,6.32,85.32,Paid,False,CMP-0027,2026-01-15 00:00:00
ORD-00008044,CUST-000280,PROD-001,2025-11-06,1,49.0,0.0,3.92,52.92,Paid,False,CMP-0022,2025-11-24 00:00:00
ORD-00008045,CUST-000711,PROD-002,2025-10-20,2,149.0,44.7,20.26,273.56,Failed,True,CMP-0033,2025-10-30 00:00:00
ORD-00008046,CUST-000035,PROD-011,2025-12-31,4,699.0,0.0,223.68,3019.68,Paid,False,CMP-0034,2026-01-05 00:00:00
ORD-00008047,CUST-000889,PROD-012,2024-07-09,1,189.0,9.45,14.36,193.91,Paid,False,CMP-0017,2024-07-10 00:00:00
ORD-00008048,CUST-000170,PROD-010,2025-12-16,2,129.0,12.9,19.61,264.71,Paid,False,,2025-12-24 00:00:00
ORD-00008049,CUST-000441,PROD-005,2025-06-16,4,499.0,199.6,143.71,1940.11,Paid,False,CMP-0001,2025-06-23 00:00:00
ORD-00008050,CUST-000987,PROD-012,2025-08-17,2,189.0,0.0,30.24,408.24,Paid,False,,2025-08-24 00:00:00
ORD-00008051,CUST-000663,PROD-004,2025-10-11,1,199.0,0.0,15.92,214.92,Paid,False,CMP-0013,2025-10-28 00:00:00
ORD-00008052,CUST-000999,PROD-003,2025-05-24,2,399.0,0.0,63.84,861.84,Paid,False,CMP-0009,2025-06-17 00:00:00
ORD-00008053,CUST-000020,PROD-010,2024-12-06,4,129.0,51.6,37.15,501.55,Paid,False,,2024-12-14 00:00:00
ORD-00008054,CUST-000720,PROD-004,2024-09-12,5,199.0,0.0,79.6,1074.6,Paid,False,,2024-10-07 00:00:00
ORD-00008055,CUST-000076,PROD-007,2025-03-21,3,249.0,112.05,50.8,685.75,Paid,False,CMP-0023,2025-04-20 00:00:00
ORD-00008056,CUST-000612,PROD-008,2025-11-10,2,599.0,119.8,86.26,1164.46,Paid,False,CMP-0029,2025-11-28 00:00:00
ORD-00008057,CUST-000326,PROD-002,2025-10-04,3,149.0,0.0,35.76,482.76,Paid,False,CMP-0031,2025-10-26 00:00:00
ORD-00008058,CUST-000778,PROD-012,2025-11-29,3,189.0,0.0,45.36,612.36,Paid,False,CMP-0024,2025-12-26 00:00:00
ORD-00008059,CUST-000125,PROD-002,2025-12-12,4,149.0,89.4,40.53,547.13,Paid,False,CMP-0004,2025-12-28 00:00:00
ORD-00008060,CUST-000897,PROD-012,2025-10-05,1,189.0,0.0,15.12,204.12,Failed,False,CMP-0026,2025-10-21 00:00:00
ORD-00008061,CUST-000481,PROD-004,2025-05-14,1,199.0,0.0,15.92,214.92,Paid,False,CMP-0016,2025-05-24 00:00:00
ORD-00008062,CUST-000520,PROD-006,2025-12-30,1,79.0,0.0,6.32,85.32,Paid,False,,2026-01-28 00:00:00
ORD-00008063,CUST-000572,PROD-004,2025-12-20,1,199.0,0.0,15.92,214.92,Paid,False,CMP-0025,2026-01-19 00:00:00
